order_id,order_date,order_time,customer_id,item_name,category,price,quantity,weather,temperature,humidity,customer_mood,payment_method,dine_type,total_amount
483,2025-06-25,10:20,C1139,Green Tea,Tea,140,3,Cloudy,28,75,Sad,Card,Takeaway,420
484,2025-10-28,15:28,C1121,Masala Tea,Tea,120,2,Sunny,28,47,Romantic,Cash,Takeaway,240
485,2025-12-25,18:05,C1281,Hot Chocolate,Beverage,220,2,Rainy,20,84,Sad,UPI,Dine-In,440
486,2025-07-23,15:48,C1200,Latte,Coffee,200,1,Sunny,29,46,Romantic,Card,Dine-In,200
487,2025-05-07,18:18,C1183,Brownie,Dessert,160,2,Sunny,29,45,Happy,Card,Takeaway,320
488,2025-08-28,20:34,C1234,Lemonade,Beverage,150,3,Cloudy,25,73,Relaxed,Cash,Takeaway,450
489,2025-09-26,17:40,C1046,Cheesecake,Dessert,240,3,Hot,37,43,Relaxed,Card,Takeaway,720
490,2025-07-07,13:16,C1147,Espresso,Coffee,150,3,Sunny,32,47,Stressed,Card,Dine-In,450
491,2025-12-19,21:31,C1119,Cold Coffee,Beverage,230,4,Sunny,31,49,Energetic,UPI,Takeaway,920
492,2025-04-07,13:56,C1194,Cheesecake,Dessert,240,4,Rainy,21,93,Sad,UPI,Takeaway,960
493,2025-02-10,13:40,C1097,Hot Chocolate,Beverage,220,3,Sunny,32,49,Sad,UPI,Dine-In,660
494,2025-03-11,11:07,C1097,Chicken Sandwich,Snack,240,4,Cloudy,26,74,Sad,Card,Dine-In,960
495,2025-03-19,07:34,C1225,Cappuccino,Coffee,180,2,Hot,36,39,Relaxed,Cash,Dine-In,360
496,2025-04-30,08:09,C1256,Cappuccino,Coffee,180,4,Sunny,31,49,Tired,Card,Takeaway,720
497,2025-12-23,19:02,C1201,Green Tea,Tea,140,1,Windy,23,55,Stressed,UPI,Takeaway,140
498,2025-04-03,10:57,C1128,Muffin,Dessert,130,3,Windy,22,56,Tired,Card,Takeaway,390
499,2025-05-07,18:02,C1107,Hot Chocolate,Beverage,220,4,Cloudy,24,73,Romantic,Card,Takeaway,880
500,2025-12-15,11:59,C1063,Green Tea,Tea,140,2,Cloudy,24,73,Energetic,Card,Takeaway,280
501,2025-11-23,11:12,C1223,Green Tea,Tea,140,1,Hot,35,36,Relaxed,Card,Dine-In,140
502,2025-03-27,19:17,C1298,Veg Sandwich,Snack,180,1,Rainy,21,83,Happy,Cash,Takeaway,180
503,2025-12-19,16:09,C1174,Green Tea,Tea,140,1,Sunny,31,46,Romantic,Cash,Dine-In,140
504,2025-01-31,12:41,C1178,Espresso,Coffee,150,1,Sunny,29,50,Energetic,Card,Dine-In,150
505,2025-01-11,18:24,C1225,Green Tea,Tea,140,2,Sunny,28,52,Romantic,Cash,Takeaway,280
506,2025-10-05,18:31,C1284,Hot Chocolate,Beverage,220,2,Cloudy,26,72,Stressed,UPI,Dine-In,440
507,2025-09-29,09:28,C1260,Iced Coffee,Coffee,210,3,Cloudy,27,65,Tired,Card,Dine-In,630
508,2025-01-10,16:54,C1199,Green Tea,Tea,140,2,Rainy,20,93,Energetic,UPI,Takeaway,280
509,2025-10-10,09:39,C1268,Iced Coffee,Coffee,210,3,Rainy,22,84,Happy,Cash,Dine-In,630
510,2025-01-23,20:08,C1017,Espresso,Coffee,150,1,Sunny,31,48,Happy,Cash,Takeaway,150
511,2025-12-03,14:33,C1037,Veg Sandwich,Snack,180,3,Sunny,29,54,Romantic,UPI,Dine-In,540
512,2025-12-02,14:59,C1213,Lemonade,Beverage,150,1,Rainy,20,88,Energetic,Card,Dine-In,150
513,2025-11-12,11:33,C1050,Cappuccino,Coffee,180,1,Windy,22,58,Energetic,UPI,Dine-In,180
514,2025-09-30,13:12,C1286,Hot Chocolate,Beverage,220,2,Cloudy,25,73,Romantic,Card,Dine-In,440
515,2025-11-23,16:22,C1093,Chicken Sandwich,Snack,240,4,Cloudy,27,66,Relaxed,Cash,Takeaway,960
516,2025-09-16,12:42,C1191,Espresso,Coffee,150,4,Hot,36,43,Stressed,Card,Takeaway,600
517,2025-06-15,16:15,C1232,Veg Sandwich,Snack,180,2,Rainy,24,87,Stressed,Card,Takeaway,360
518,2025-01-01,18:02,C1114,Iced Coffee,Coffee,210,1,Cloudy,26,65,Stressed,UPI,Takeaway,210
519,2025-01-12,19:52,C1293,Pasta,Meal,320,3,Hot,38,43,Energetic,UPI,Dine-In,960
520,2025-01-20,14:22,C1132,Espresso,Coffee,150,2,Sunny,32,48,Relaxed,Card,Dine-In,300
521,2025-10-20,13:36,C1250,Lemonade,Beverage,150,2,Cloudy,26,72,Relaxed,Cash,Dine-In,300
522,2025-11-01,17:19,C1223,Cappuccino,Coffee,180,4,Sunny,28,50,Stressed,Card,Dine-In,720
523,2025-04-27,18:41,C1269,Muffin,Dessert,130,1,Cloudy,27,65,Stressed,UPI,Takeaway,130
524,2025-10-04,16:09,C1295,Green Tea,Tea,140,2,Sunny,31,52,Tired,Cash,Dine-In,280
525,2025-04-24,13:18,C1293,Cold Coffee,Beverage,230,4,Sunny,30,46,Sad,Cash,Dine-In,920
526,2025-10-08,13:16,C1287,Latte,Coffee,200,4,Cloudy,25,67,Sad,UPI,Takeaway,800
527,2025-07-22,17:36,C1295,Hot Chocolate,Beverage,220,2,Sunny,30,51,Stressed,UPI,Dine-In,440
528,2025-12-10,13:27,C1013,Green Tea,Tea,140,3,Sunny,30,54,Romantic,Card,Dine-In,420
529,2025-06-29,16:52,C1120,Cold Coffee,Beverage,230,4,Cloudy,27,65,Tired,UPI,Takeaway,920
530,2025-03-21,19:46,C1076,Muffin,Dessert,130,1,Sunny,28,48,Energetic,Card,Dine-In,130
531,2025-06-25,18:51,C1276,Latte,Coffee,200,3,Rainy,20,88,Relaxed,UPI,Dine-In,600
532,2025-10-07,15:48,C1193,Iced Coffee,Coffee,210,4,Cloudy,25,75,Happy,Cash,Dine-In,840
533,2025-05-11,09:03,C1239,Iced Coffee,Coffee,210,2,Windy,26,59,Happy,Cash,Dine-In,420
534,2025-02-04,13:42,C1198,Iced Coffee,Coffee,210,3,Hot,34,39,Tired,UPI,Takeaway,630
535,2025-09-18,18:06,C1096,Lemonade,Beverage,150,3,Rainy,24,91,Happy,UPI,Takeaway,450
536,2025-10-15,21:45,C1251,Cappuccino,Coffee,180,1,Sunny,32,49,Stressed,Card,Dine-In,180
537,2025-01-10,12:43,C1032,Green Tea,Tea,140,3,Cloudy,25,73,Stressed,Cash,Takeaway,420
538,2025-07-18,21:52,C1071,Cappuccino,Coffee,180,3,Sunny,30,51,Romantic,UPI,Takeaway,540
539,2025-09-24,17:39,C1160,Muffin,Dessert,130,2,Rainy,24,85,Sad,Cash,Takeaway,260
540,2025-08-18,15:08,C1269,Hot Chocolate,Beverage,220,2,Cloudy,25,67,Stressed,UPI,Takeaway,440
541,2025-03-16,17:59,C1061,Veg Sandwich,Snack,180,2,Rainy,24,91,Romantic,UPI,Takeaway,360
542,2025-03-16,18:01,C1227,Cold Coffee,Beverage,230,3,Hot,37,41,Stressed,Cash,Takeaway,690
543,2025-03-19,19:12,C1291,Latte,Coffee,200,2,Sunny,32,54,Stressed,Cash,Dine-In,400
544,2025-11-02,10:14,C1241,Chicken Sandwich,Snack,240,1,Rainy,23,85,Energetic,Cash,Takeaway,240
545,2025-04-05,20:24,C1210,Brownie,Dessert,160,4,Sunny,29,48,Happy,UPI,Takeaway,640
546,2025-07-31,10:47,C1251,Chicken Sandwich,Snack,240,2,Windy,22,57,Sad,Cash,Takeaway,480
547,2025-08-23,21:15,C1161,Masala Tea,Tea,120,4,Windy,26,61,Romantic,Card,Dine-In,480
548,2025-09-24,08:28,C1203,Brownie,Dessert,160,1,Hot,35,43,Energetic,Cash,Dine-In,160
549,2025-10-13,13:33,C1147,Cold Coffee,Beverage,230,1,Sunny,31,51,Stressed,Card,Dine-In,230
550,2025-08-05,11:39,C1232,Lemonade,Beverage,150,1,Cloudy,25,72,Tired,UPI,Dine-In,150
551,2025-04-03,19:37,C1092,Lemonade,Beverage,150,2,Rainy,22,90,Happy,Card,Dine-In,300
552,2025-08-21,08:16,C1231,Green Tea,Tea,140,2,Cloudy,24,66,Happy,Cash,Takeaway,280
553,2025-02-13,15:45,C1088,Masala Tea,Tea,120,2,Rainy,23,83,Tired,Card,Dine-In,240
554,2025-03-25,20:09,C1093,Espresso,Coffee,150,1,Rainy,22,90,Stressed,UPI,Dine-In,150
555,2025-04-14,07:39,C1003,Cold Coffee,Beverage,230,3,Sunny,31,52,Energetic,Cash,Takeaway,690
556,2025-05-02,10:37,C1004,Chicken Sandwich,Snack,240,4,Rainy,23,84,Energetic,UPI,Takeaway,960
557,2025-11-14,17:35,C1179,Muffin,Dessert,130,2,Sunny,29,45,Romantic,UPI,Dine-In,260
558,2025-01-17,17:36,C1214,Muffin,Dessert,130,3,Rainy,20,83,Happy,UPI,Dine-In,390
559,2025-12-11,11:39,C1048,Chicken Sandwich,Snack,240,2,Hot,38,40,Happy,Card,Takeaway,480
560,2025-07-08,21:24,C1242,Muffin,Dessert,130,1,Windy,26,56,Stressed,UPI,Dine-In,130
561,2025-12-22,20:17,C1056,Green Tea,Tea,140,4,Cloudy,25,74,Happy,Cash,Dine-In,560
562,2025-09-05,18:44,C1295,Veg Sandwich,Snack,180,3,Rainy,22,87,Energetic,Cash,Takeaway,540
563,2025-03-08,16:36,C1149,Brownie,Dessert,160,4,Rainy,21,92,Relaxed,UPI,Dine-In,640
564,2025-03-02,07:29,C1212,Chicken Sandwich,Snack,240,1,Cloudy,25,74,Sad,UPI,Takeaway,240
565,2025-06-29,15:51,C1035,Chicken Sandwich,Snack,240,2,Sunny,29,49,Stressed,Card,Takeaway,480
566,2025-09-17,15:20,C1292,Cold Coffee,Beverage,230,1,Sunny,30,50,Sad,Cash,Dine-In,230
567,2025-03-31,10:21,C1019,Muffin,Dessert,130,3,Hot,37,42,Tired,Cash,Dine-In,390
568,2025-09-04,09:40,C1267,Brownie,Dessert,160,3,Rainy,23,83,Tired,Card,Takeaway,480
569,2025-10-12,15:01,C1144,Hot Chocolate,Beverage,220,3,Windy,24,56,Relaxed,UPI,Takeaway,660
570,2025-07-12,17:34,C1060,Muffin,Dessert,130,2,Cloudy,27,67,Energetic,Card,Takeaway,260
571,2025-12-30,07:17,C1155,Masala Tea,Tea,120,1,Rainy,21,88,Sad,UPI,Takeaway,120
572,2025-03-31,08:23,C1013,Cold Coffee,Beverage,230,1,Windy,22,62,Energetic,Card,Dine-In,230
573,2025-04-08,12:59,C1265,Brownie,Dessert,160,3,Windy,23,56,Tired,Cash,Dine-In,480
574,2025-04-16,18:02,C1160,Brownie,Dessert,160,4,Cloudy,28,66,Happy,UPI,Dine-In,640
575,2025-06-20,14:56,C1160,Cappuccino,Coffee,180,1,Cloudy,26,65,Energetic,Cash,Dine-In,180
576,2025-06-14,10:12,C1140,Iced Coffee,Coffee,210,3,Cloudy,27,75,Happy,UPI,Dine-In,630
577,2025-05-21,08:00,C1139,Veg Sandwich,Snack,180,1,Sunny,30,53,Stressed,UPI,Takeaway,180
578,2025-10-21,10:10,C1026,Latte,Coffee,200,3,Cloudy,26,73,Sad,UPI,Dine-In,600
579,2025-08-30,21:43,C1092,Cappuccino,Coffee,180,1,Rainy,20,89,Sad,Cash,Takeaway,180
580,2025-11-12,12:19,C1239,Green Tea,Tea,140,2,Cloudy,28,66,Tired,Cash,Dine-In,280
581,2025-02-17,20:51,C1239,Lemonade,Beverage,150,4,Sunny,30,55,Romantic,Card,Dine-In,600
582,2025-04-25,09:55,C1170,Lemonade,Beverage,150,3,Hot,37,37,Romantic,Card,Takeaway,450
583,2025-09-07,07:04,C1179,Brownie,Dessert,160,1,Rainy,23,85,Stressed,Cash,Dine-In,160
584,2025-09-18,08:25,C1237,Muffin,Dessert,130,1,Rainy,20,87,Energetic,Card,Takeaway,130
585,2025-05-03,16:15,C1107,Cheesecake,Dessert,240,2,Hot,37,36,Stressed,Cash,Takeaway,480
586,2025-08-11,16:50,C1250,Green Tea,Tea,140,2,Sunny,28,54,Tired,UPI,Takeaway,280
587,2025-06-16,15:06,C1056,Muffin,Dessert,130,4,Sunny,31,46,Energetic,Cash,Takeaway,520
588,2025-06-17,14:41,C1001,Chicken Sandwich,Snack,240,1,Sunny,29,54,Tired,UPI,Dine-In,240
589,2025-08-20,15:18,C1156,Masala Tea,Tea,120,4,Sunny,30,49,Energetic,Card,Takeaway,480
590,2025-02-15,16:00,C1282,Veg Sandwich,Snack,180,4,Windy,24,55,Stressed,UPI,Dine-In,720
591,2025-12-27,15:52,C1202,Green Tea,Tea,140,1,Hot,34,38,Sad,Cash,Takeaway,140
592,2025-12-31,13:25,C1097,Masala Tea,Tea,120,4,Cloudy,25,72,Relaxed,Cash,Takeaway,480
593,2025-07-04,20:26,C1037,Espresso,Coffee,150,3,Hot,35,37,Happy,Cash,Dine-In,450
594,2025-03-15,18:56,C1213,Brownie,Dessert,160,4,Hot,35,36,Relaxed,Card,Takeaway,640
595,2025-11-16,09:29,C1116,Cheesecake,Dessert,240,4,Cloudy,27,71,Stressed,UPI,Takeaway,960
596,2025-11-06,07:36,C1296,Brownie,Dessert,160,2,Cloudy,26,71,Energetic,Card,Dine-In,320
597,2025-01-20,16:30,C1270,Pasta,Meal,320,3,Sunny,31,46,Relaxed,Card,Takeaway,960
598,2025-09-22,08:33,C1277,Lemonade,Beverage,150,1,Sunny,28,55,Romantic,Cash,Takeaway,150
599,2025-11-10,07:57,C1170,Green Tea,Tea,140,1,Rainy,24,90,Energetic,Card,Takeaway,140
600,2025-05-31,11:10,C1243,Cappuccino,Coffee,180,3,Cloudy,28,69,Happy,Cash,Dine-In,540
601,2025-10-21,07:42,C1040,Iced Coffee,Coffee,210,1,Sunny,28,47,Energetic,Card,Takeaway,210
602,2025-03-09,16:17,C1078,Iced Coffee,Coffee,210,3,Sunny,28,54,Relaxed,Cash,Takeaway,630
603,2025-07-09,19:11,C1044,Iced Coffee,Coffee,210,2,Rainy,24,83,Stressed,UPI,Dine-In,420
604,2025-09-11,19:26,C1108,Cold Coffee,Beverage,230,4,Sunny,31,55,Relaxed,Cash,Takeaway,920
605,2025-01-28,17:16,C1155,Cold Coffee,Beverage,230,1,Sunny,31,51,Sad,Card,Dine-In,230
606,2025-07-14,17:45,C1148,Masala Tea,Tea,120,4,Sunny,32,51,Happy,Card,Takeaway,480
607,2025-12-14,12:33,C1222,Chicken Sandwich,Snack,240,1,Sunny,32,55,Stressed,Cash,Takeaway,240
608,2025-06-21,11:17,C1124,Cold Coffee,Beverage,230,1,Sunny,32,51,Sad,Cash,Dine-In,230
609,2025-09-24,12:43,C1035,Pasta,Meal,320,2,Rainy,20,93,Happy,UPI,Takeaway,640
610,2025-02-20,15:06,C1018,Chicken Sandwich,Snack,240,4,Rainy,22,87,Relaxed,UPI,Dine-In,960
611,2025-01-30,16:42,C1067,Lemonade,Beverage,150,2,Hot,34,36,Happy,Card,Dine-In,300
612,2025-02-26,18:11,C1142,Iced Coffee,Coffee,210,3,Rainy,20,93,Sad,Card,Takeaway,630
613,2025-05-12,09:49,C1031,Latte,Coffee,200,3,Windy,25,61,Stressed,Card,Takeaway,600
614,2025-04-02,14:04,C1056,Brownie,Dessert,160,2,Cloudy,25,75,Sad,UPI,Takeaway,320
615,2025-04-22,16:41,C1037,Latte,Coffee,200,4,Cloudy,24,65,Happy,Cash,Takeaway,800
616,2025-08-17,07:57,C1200,Brownie,Dessert,160,2,Cloudy,24,65,Romantic,Card,Dine-In,320
617,2025-12-25,12:57,C1207,Masala Tea,Tea,120,1,Cloudy,27,72,Sad,Cash,Dine-In,120
618,2025-10-04,10:00,C1156,Masala Tea,Tea,120,4,Sunny,32,50,Stressed,Card,Dine-In,480
619,2025-11-20,17:05,C1104,Green Tea,Tea,140,3,Sunny,31,49,Romantic,UPI,Dine-In,420
620,2025-07-16,17:12,C1225,Iced Coffee,Coffee,210,4,Hot,36,42,Happy,Cash,Dine-In,840
621,2025-03-13,07:12,C1158,Cappuccino,Coffee,180,2,Rainy,20,91,Romantic,Card,Takeaway,360
622,2025-01-09,07:21,C1109,Cappuccino,Coffee,180,3,Windy,22,61,Happy,Cash,Takeaway,540
623,2025-12-14,20:55,C1073,Cheesecake,Dessert,240,2,Cloudy,25,66,Happy,Card,Dine-In,480
624,2025-08-30,21:58,C1026,Veg Sandwich,Snack,180,1,Sunny,29,45,Relaxed,Card,Dine-In,180
625,2025-08-22,16:10,C1113,Muffin,Dessert,130,1,Windy,22,56,Sad,UPI,Dine-In,130
626,2025-08-07,12:51,C1165,Muffin,Dessert,130,4,Rainy,24,91,Relaxed,UPI,Dine-In,520
627,2025-10-31,09:21,C1190,Latte,Coffee,200,1,Sunny,31,47,Romantic,Cash,Dine-In,200
628,2025-08-13,10:59,C1081,Veg Sandwich,Snack,180,1,Sunny,32,51,Tired,UPI,Takeaway,180
629,2025-02-11,07:00,C1244,Espresso,Coffee,150,1,Cloudy,28,69,Sad,Cash,Dine-In,150
630,2025-04-16,09:40,C1020,Iced Coffee,Coffee,210,4,Rainy,21,92,Romantic,Cash,Dine-In,840
631,2025-09-13,16:05,C1099,Chicken Sandwich,Snack,240,3,Rainy,20,91,Relaxed,UPI,Dine-In,720
632,2025-11-13,12:55,C1100,Cold Coffee,Beverage,230,2,Rainy,21,87,Happy,UPI,Dine-In,460
633,2025-12-17,20:58,C1187,Brownie,Dessert,160,4,Sunny,28,45,Romantic,Card,Dine-In,640
634,2025-08-11,11:21,C1081,Veg Sandwich,Snack,180,4,Sunny,28,53,Relaxed,UPI,Takeaway,720
635,2025-09-21,08:04,C1215,Lemonade,Beverage,150,2,Cloudy,28,74,Stressed,UPI,Takeaway,300
636,2025-04-28,19:07,C1113,Green Tea,Tea,140,2,Sunny,31,48,Sad,UPI,Takeaway,280
637,2025-10-27,14:03,C1199,Lemonade,Beverage,150,4,Sunny,32,52,Relaxed,Card,Dine-In,600
638,2025-08-23,18:12,C1017,Chicken Sandwich,Snack,240,3,Hot,35,40,Relaxed,Cash,Dine-In,720
639,2025-05-24,09:07,C1152,Muffin,Dessert,130,4,Rainy,21,88,Relaxed,Cash,Dine-In,520
640,2025-11-23,16:57,C1111,Espresso,Coffee,150,2,Sunny,32,52,Tired,Cash,Takeaway,300
641,2025-08-25,11:00,C1223,Pasta,Meal,320,4,Cloudy,25,68,Stressed,Cash,Dine-In,1280
642,2025-10-30,09:58,C1259,Veg Sandwich,Snack,180,1,Rainy,20,83,Sad,UPI,Takeaway,180
643,2025-09-29,13:30,C1007,Cold Coffee,Beverage,230,1,Rainy,21,84,Energetic,Cash,Takeaway,230
644,2025-04-22,09:22,C1157,Iced Coffee,Coffee,210,2,Cloudy,24,65,Sad,UPI,Takeaway,420
645,2025-10-20,18:37,C1190,Cappuccino,Coffee,180,4,Rainy,21,89,Relaxed,Cash,Takeaway,720
646,2025-12-27,17:00,C1152,Muffin,Dessert,130,1,Rainy,22,91,Happy,Card,Takeaway,130
647,2025-12-24,16:34,C1029,Veg Sandwich,Snack,180,2,Windy,22,64,Stressed,Cash,Takeaway,360
648,2025-01-27,08:24,C1287,Green Tea,Tea,140,4,Cloudy,26,70,Relaxed,Cash,Dine-In,560
649,2025-10-15,18:49,C1245,Hot Chocolate,Beverage,220,2,Hot,35,43,Happy,Cash,Dine-In,440
650,2025-04-26,12:22,C1033,Lemonade,Beverage,150,3,Cloudy,27,69,Happy,Card,Takeaway,450
651,2025-08-20,14:32,C1273,Cheesecake,Dessert,240,1,Rainy,24,93,Tired,Card,Takeaway,240
652,2025-11-14,12:51,C1201,Chicken Sandwich,Snack,240,1,Sunny,31,46,Happy,UPI,Takeaway,240
653,2025-02-09,08:10,C1105,Iced Coffee,Coffee,210,1,Cloudy,27,67,Tired,Cash,Dine-In,210
654,2025-05-31,13:43,C1011,Cheesecake,Dessert,240,2,Rainy,23,90,Romantic,Card,Dine-In,480
655,2025-02-02,07:55,C1211,Cold Coffee,Beverage,230,2,Windy,26,65,Stressed,Cash,Takeaway,460
656,2025-12-02,17:50,C1235,Green Tea,Tea,140,4,Cloudy,28,73,Sad,Card,Dine-In,560
657,2025-06-06,09:50,C1181,Iced Coffee,Coffee,210,2,Rainy,22,83,Relaxed,Card,Takeaway,420
658,2025-03-27,16:59,C1079,Espresso,Coffee,150,3,Sunny,29,55,Tired,UPI,Dine-In,450
659,2025-03-01,07:20,C1288,Veg Sandwich,Snack,180,2,Rainy,22,85,Relaxed,Cash,Dine-In,360
660,2025-12-07,12:22,C1063,Espresso,Coffee,150,3,Rainy,21,91,Stressed,UPI,Takeaway,450
661,2025-09-13,19:09,C1152,Brownie,Dessert,160,3,Sunny,32,53,Stressed,Card,Takeaway,480
662,2025-10-21,17:09,C1072,Cold Coffee,Beverage,230,4,Rainy,20,90,Happy,Cash,Dine-In,920
663,2025-06-07,07:25,C1100,Veg Sandwich,Snack,180,2,Rainy,20,88,Happy,Cash,Dine-In,360
664,2025-05-23,10:01,C1100,Latte,Coffee,200,4,Cloudy,24,73,Sad,Card,Takeaway,800
665,2025-11-05,16:32,C1191,Cappuccino,Coffee,180,3,Rainy,23,88,Sad,UPI,Takeaway,540
666,2025-06-26,12:19,C1227,Brownie,Dessert,160,1,Sunny,31,51,Tired,Card,Dine-In,160
667,2025-08-06,18:57,C1107,Masala Tea,Tea,120,2,Windy,26,56,Relaxed,Card,Takeaway,240
668,2025-09-26,12:04,C1213,Lemonade,Beverage,150,4,Sunny,31,55,Stressed,UPI,Takeaway,600
669,2025-12-30,16:48,C1252,Lemonade,Beverage,150,2,Sunny,31,49,Energetic,UPI,Takeaway,300
670,2025-10-27,11:31,C1154,Cheesecake,Dessert,240,4,Sunny,28,47,Stressed,Cash,Takeaway,960
671,2025-03-05,17:42,C1015,Lemonade,Beverage,150,3,Rainy,23,93,Relaxed,UPI,Takeaway,450
672,2025-09-10,08:38,C1133,Pasta,Meal,320,3,Cloudy,28,71,Tired,Cash,Takeaway,960
673,2025-12-22,20:07,C1075,Green Tea,Tea,140,1,Windy,23,64,Happy,Card,Takeaway,140
674,2025-12-21,09:22,C1025,Espresso,Coffee,150,1,Sunny,31,55,Stressed,Card,Takeaway,150
675,2025-09-29,17:59,C1086,Latte,Coffee,200,2,Windy,23,56,Energetic,Cash,Takeaway,400
676,2025-06-11,20:54,C1297,Chicken Sandwich,Snack,240,3,Sunny,30,46,Energetic,Card,Dine-In,720
677,2025-01-07,09:33,C1053,Iced Coffee,Coffee,210,3,Windy,25,60,Relaxed,UPI,Dine-In,630
678,2025-09-15,10:53,C1068,Hot Chocolate,Beverage,220,1,Rainy,20,84,Tired,UPI,Takeaway,220
679,2025-06-28,11:44,C1176,Green Tea,Tea,140,2,Windy,26,63,Tired,UPI,Takeaway,280
680,2025-01-15,18:52,C1065,Latte,Coffee,200,2,Sunny,29,48,Stressed,UPI,Dine-In,400
681,2025-02-10,13:44,C1101,Cold Coffee,Beverage,230,1,Sunny,31,51,Happy,UPI,Dine-In,230
682,2025-12-04,15:37,C1155,Cappuccino,Coffee,180,4,Sunny,30,45,Happy,Cash,Dine-In,720
683,2025-02-19,19:07,C1180,Lemonade,Beverage,150,2,Cloudy,25,67,Romantic,UPI,Dine-In,300
684,2025-03-16,20:47,C1259,Iced Coffee,Coffee,210,3,Rainy,24,92,Relaxed,Cash,Dine-In,630
685,2025-02-20,20:37,C1276,Cold Coffee,Beverage,230,1,Cloudy,25,69,Relaxed,UPI,Dine-In,230
686,2025-04-20,21:32,C1055,Muffin,Dessert,130,4,Rainy,24,85,Sad,UPI,Takeaway,520
687,2025-07-14,13:13,C1057,Cheesecake,Dessert,240,2,Rainy,22,84,Sad,Cash,Dine-In,480
688,2025-09-11,19:23,C1253,Pasta,Meal,320,3,Cloudy,24,66,Stressed,UPI,Takeaway,960
689,2025-05-26,14:38,C1209,Pasta,Meal,320,3,Cloudy,27,68,Energetic,Card,Takeaway,960
690,2025-04-07,20:04,C1252,Lemonade,Beverage,150,4,Hot,36,37,Happy,Cash,Dine-In,600
691,2025-07-22,14:33,C1053,Chicken Sandwich,Snack,240,1,Sunny,31,51,Romantic,Cash,Dine-In,240
692,2025-02-03,12:12,C1218,Green Tea,Tea,140,2,Cloudy,27,66,Relaxed,Cash,Takeaway,280
693,2025-05-23,19:45,C1208,Cold Coffee,Beverage,230,3,Windy,25,60,Sad,Card,Takeaway,690
694,2025-03-17,19:29,C1069,Latte,Coffee,200,1,Sunny,31,48,Romantic,UPI,Dine-In,200
695,2025-01-28,20:04,C1168,Brownie,Dessert,160,1,Hot,37,44,Romantic,UPI,Takeaway,160
696,2025-11-15,16:06,C1239,Cold Coffee,Beverage,230,1,Cloudy,28,72,Tired,UPI,Takeaway,230
697,2025-12-05,14:31,C1017,Cheesecake,Dessert,240,3,Cloudy,28,73,Happy,Card,Dine-In,720
698,2025-07-16,14:20,C1286,Muffin,Dessert,130,4,Rainy,20,83,Relaxed,Cash,Takeaway,520
699,2025-12-28,09:31,C1057,Masala Tea,Tea,120,2,Rainy,23,90,Tired,Cash,Takeaway,240
700,2025-12-04,15:43,C1201,Cheesecake,Dessert,240,4,Rainy,21,91,Happy,Card,Takeaway,960
701,2025-10-30,13:39,C1015,Chicken Sandwich,Snack,240,3,Windy,24,60,Happy,Cash,Dine-In,720
702,2025-03-07,20:23,C1220,Green Tea,Tea,140,1,Windy,24,61,Happy,Card,Takeaway,140
703,2025-07-30,12:03,C1034,Chicken Sandwich,Snack,240,2,Sunny,30,54,Happy,Card,Dine-In,480
704,2025-06-22,09:01,C1216,Cheesecake,Dessert,240,3,Sunny,31,54,Energetic,Card,Dine-In,720
705,2025-12-23,14:37,C1051,Cappuccino,Coffee,180,3,Rainy,23,88,Energetic,Card,Dine-In,540
706,2025-12-20,17:13,C1154,Green Tea,Tea,140,4,Cloudy,26,67,Energetic,Card,Takeaway,560
707,2025-04-14,14:40,C1136,Muffin,Dessert,130,1,Windy,26,58,Stressed,UPI,Takeaway,130
708,2025-10-21,13:51,C1173,Hot Chocolate,Beverage,220,1,Cloudy,28,66,Energetic,Card,Dine-In,220
709,2025-10-18,19:33,C1155,Brownie,Dessert,160,4,Sunny,28,55,Tired,Cash,Takeaway,640
710,2025-08-10,17:34,C1233,Green Tea,Tea,140,2,Rainy,22,92,Energetic,Cash,Dine-In,280
711,2025-01-10,17:45,C1240,Cheesecake,Dessert,240,2,Cloudy,25,75,Tired,Card,Takeaway,480
712,2025-10-17,18:40,C1154,Cappuccino,Coffee,180,2,Rainy,21,86,Relaxed,Card,Takeaway,360
713,2025-06-13,20:53,C1147,Lemonade,Beverage,150,1,Cloudy,27,69,Tired,Cash,Dine-In,150
714,2025-05-12,17:38,C1126,Hot Chocolate,Beverage,220,4,Sunny,29,48,Happy,Card,Takeaway,880
715,2025-09-06,15:27,C1133,Masala Tea,Tea,120,1,Sunny,30,47,Happy,Card,Dine-In,120
716,2025-11-26,20:02,C1153,Pasta,Meal,320,4,Windy,22,56,Stressed,UPI,Takeaway,1280
717,2025-07-06,17:42,C1293,Lemonade,Beverage,150,1,Rainy,21,86,Happy,Cash,Dine-In,150
718,2025-09-25,17:53,C1063,Veg Sandwich,Snack,180,3,Rainy,20,86,Energetic,Card,Takeaway,540
719,2025-10-27,18:24,C1090,Cold Coffee,Beverage,230,2,Hot,35,37,Happy,UPI,Takeaway,460
720,2025-08-14,13:16,C1280,Muffin,Dessert,130,1,Rainy,22,84,Stressed,Card,Takeaway,130
721,2025-12-16,10:17,C1018,Lemonade,Beverage,150,2,Rainy,22,87,Happy,Cash,Dine-In,300
722,2025-12-20,21:50,C1186,Chicken Sandwich,Snack,240,2,Sunny,31,49,Romantic,Cash,Dine-In,480
